customer_id,age,gender,education,employment_years,income,existing_debt,num_delinquencies,city_size,has_mortgage,owns_car,hobby_score,random_index,survey_mood
7220,37,M,higher,33.0,6957.800295926376,18997.07713041725,0,large,1,1,-0.8431423053089584,68.22743713563422,4
7221,65,M,higher,5.0,5582.804693181543,8023.940967218175,1,large,0,0,0.8029951704870645,37.90219181180248,0
7222,61,F,higher,1.0,8433.957068628399,6413.88046110605,1,small,0,0,-0.5850609689100651,37.73581942932597,3
7223,41,M,vocational,5.0,7384.78569154266,3408.5071744963752,2,large,0,0,-2.135987339196689,36.26312675892368,0
7224,45,M,secondary,26.0,8784.60630184777,5008.772109993508,0,medium,0,0,0.1562735036746142,15.157728936444038,1
7225,26,M,vocational,31.0,8979.95406585074,10091.417134176458,0,large,0,1,-0.587120609356903,55.02043221850224,0
7226,53,F,primary,33.0,5696.61868990487,6153.52416037793,0,medium,0,0,-0.3668711627174893,0.4730583072635852,2
7227,28,M,higher,13.0,4672.158753973252,29253.35623239701,2,large,0,1,-1.677409080089878,19.44621098343656,0
7228,54,F,secondary,8.0,7046.356530492697,4502.465403546541,2,small,0,1,0.5619638939762105,93.29210795975143,3
7229,47,F,vocational,29.0,2529.0466821624623,25556.277786657563,3,small,0,0,1.2748630229429037,86.39872272078875,0
7230,22,F,secondary,28.0,7893.857167317471,12282.014441704285,0,medium,0,0,0.8416346869462715,0.5980427922821718,2
7231,39,M,vocational,1.0,4776.235885531568,31536.18817262036,1,medium,0,0,-0.2100171322550133,26.298868273881403,1
7232,67,M,higher,4.0,5264.859336965781,10518.85731937818,0,medium,0,1,0.8284331280721193,74.50864939838188,3
7233,55,M,secondary,24.0,10685.587879617622,12601.02715202715,2,large,0,0,-2.17815471756469,21.561452082485825,4
7234,56,M,secondary,0.0,9072.61045867185,38090.61937905983,0,small,0,0,-0.7035472664253017,70.41923815677376,3
7235,27,M,secondary,30.0,4602.949391257551,11107.130546914175,1,medium,1,0,0.5623845856985343,29.02202688430493,1
7236,23,M,secondary,24.0,6430.440958877635,3279.368019804685,0,medium,0,0,-0.8296449807533289,20.36128900330836,3
7237,48,F,vocational,9.0,5662.489489861946,18236.11886000881,1,small,1,1,0.3971599764259634,0.3602457091141042,0
7238,62,M,secondary,33.0,6280.720183413336,5266.970332760665,0,large,1,1,0.762409510303087,40.3206326784516,0
7239,54,M,vocational,40.0,9031.064482645608,31139.57250050495,0,large,0,0,0.3754178599430179,85.88138666857851,2
7240,24,M,higher,32.0,10581.36103164523,6331.578610175825,1,small,0,1,0.1037388206514765,7.736911145226877,2
7241,69,F,secondary,35.0,8888.90909324893,11032.974473681092,2,large,0,1,-1.4991167024558218,8.638402278148593,4
7242,21,M,secondary,24.0,5268.016345621987,23036.686558953657,1,medium,0,1,-1.2050023792126985,94.72304506061283,3
7243,59,M,higher,19.0,10704.619344245672,4382.112168544601,0,medium,1,1,1.010722585545383,95.67036269595262,2
7244,41,M,vocational,0.0,6659.251749300631,7473.435541595325,2,large,0,1,-1.1772923546297007,52.07440985037176,4
7245,69,M,vocational,32.0,14143.290647944204,6056.994083219161,0,large,1,1,-1.5876524994919503,10.713790486601882,0
7246,63,M,vocational,26.0,10667.709467910272,11368.876913448252,0,small,0,0,1.0355055022610855,95.32486077705992,1
7247,30,M,higher,6.0,8446.004292615306,10134.482487722222,1,medium,0,1,0.532466908727244,20.20822974363108,1
7248,40,M,primary,39.0,11067.474130288849,24266.922674368587,0,medium,1,1,0.3252241024644743,8.365209779832616,0
7249,23,M,secondary,0.0,11870.10153201652,983.4550656481556,0,medium,0,1,0.679241204074096,15.565058925619402,1
7250,31,F,primary,1.0,4688.840463500306,2535.084940769462,0,large,1,0,-1.061668822678144,91.24072551070954,0
7251,63,F,secondary,16.0,8245.243653354943,25885.187255655783,1,large,0,1,0.8140773843140264,36.540979651934,0
7252,26,F,secondary,11.0,7552.851908514489,5994.390734145637,1,small,1,0,1.9707607523924715,29.96862608844023,0
7253,65,F,secondary,3.0,6810.158988110839,18840.13232985476,0,small,0,0,-1.056945509172473,48.398394131199005,0
7254,38,F,vocational,15.0,9535.397896203562,30952.13705497021,2,large,1,1,-0.2060649234773131,11.091002149618422,2
7255,32,F,vocational,17.0,8502.626762285407,16558.363346570943,0,medium,0,0,-0.7826911825907593,45.75841691794318,1
7256,27,M,secondary,27.0,8629.207874033196,204.28642635956663,1,large,0,1,-1.433840754546471,93.52837606304392,0
7257,39,M,higher,16.0,7912.511842421472,9327.978442600122,0,small,0,1,-0.3717364647640997,4.126927795657642,4
7258,41,M,higher,15.0,3318.2599217006145,6050.7722077199205,0,medium,1,0,-0.3702511877182866,19.862104278643443,0
7259,67,M,secondary,31.0,12179.82725550064,3691.6738318501248,2,small,1,0,1.3529012177372048,31.622698945258144,1
7260,53,F,secondary,4.0,7767.142936465715,15024.985889601565,0,small,1,1,-0.0194917483103847,4.429820007451224,0
7261,49,M,secondary,8.0,4962.045450633494,7853.813214622824,0,small,0,1,1.0784305820470546,2.5498473465593863,0
7262,52,M,higher,7.0,6851.922498704976,8476.992380999927,2,medium,0,1,-0.1717560075181602,44.78587810345133,2
7263,47,M,secondary,24.0,5507.093388051286,4096.184018071855,0,small,0,0,2.000024018900421,93.737053899305,3
7264,58,M,secondary,18.0,3868.324298137657,21313.29014401124,1,large,0,1,0.5717382867673748,56.68917970866104,0
7265,37,M,higher,3.0,6755.319248244027,8135.063673352093,1,medium,1,0,-1.2172856071866924,0.3313051581798287,4
7266,35,M,primary,6.0,4741.608031768697,1059.3239009456045,0,medium,0,0,-0.2365712946252349,39.16032063034459,1
7267,62,F,vocational,8.0,10924.038561144036,8396.06269395714,0,small,0,1,0.2024661624741357,47.78418973781474,4
7268,47,M,vocational,4.0,10409.23995243527,10199.305138843783,1,medium,0,0,2.1046429533435083,40.58691285249266,0
7269,69,M,secondary,9.0,4813.304972003655,5664.851256787784,0,small,1,0,0.1588202240165549,89.58901233596028,0
7270,61,M,higher,9.0,5622.340551809322,,0,small,0,1,-1.0911865171151072,2.4275537557603366,3
7271,59,M,higher,23.0,8863.033875801919,16108.621728260094,0,small,1,1,0.3543646392296555,48.09863630032597,1
7272,27,F,secondary,16.0,7697.514265745565,15157.903369712833,0,small,0,1,-0.581035738438172,85.38906575962415,0
7273,57,M,secondary,32.0,8420.34012795424,17351.85485470818,0,small,0,0,-0.1627639824365056,85.2566435467315,2
7274,22,F,secondary,22.0,8833.654218282785,15398.327430124653,0,medium,1,1,-0.6255529782199305,54.92630126456309,3
7275,66,M,higher,27.0,9911.89200304614,17060.873370051857,0,large,1,1,-0.0053378884796892,8.729538662519055,3
7276,44,F,higher,34.0,8832.49016736637,23068.110885085465,0,small,0,0,0.2337741461746953,90.39508777968013,3
7277,56,M,secondary,8.0,9062.83394133183,14360.113931083431,0,,0,1,0.0758098559379542,64.62082764785245,2
7278,27,M,primary,36.0,9604.160096526432,21351.84304937223,1,small,1,1,-0.6120794442065313,89.14030432581531,4
7279,46,M,secondary,7.0,9440.98365248047,16862.24177852337,0,small,0,0,0.6518003787175987,31.06943544541203,1
7280,39,F,higher,16.0,9746.013832472903,13945.821302725974,0,medium,0,1,-2.0227215393212337,68.98824349834463,1
7281,27,F,secondary,18.0,10080.1698162109,5820.558411288685,0,small,0,0,0.8366098108247222,84.96721135394694,4
7282,33,F,vocational,24.0,12761.050117963656,5880.399074150265,4,medium,1,1,0.3775676288759329,29.311700504867964,3
7283,33,M,vocational,34.0,7928.886135355728,12220.100303001222,2,large,0,1,0.2485616851014948,65.91231165155114,1
7284,58,M,secondary,4.0,12296.369344935054,26724.949019233056,2,medium,0,0,-1.247410737536787,92.14063442982102,4
7285,58,F,primary,15.0,8826.364816194327,7040.2607621510815,2,large,0,1,-0.0915227794646706,38.57533798727796,1
7286,62,M,vocational,32.0,9008.237396846283,7139.473429592725,0,medium,0,1,-0.6097506601183056,4.265961744353675,4
7287,53,M,higher,25.0,6180.975100829206,33933.51020641973,1,small,0,1,-1.0029170516061774,84.68838243734734,2
7288,67,M,vocational,2.0,13362.908388857915,10420.75502685274,1,medium,1,1,-0.3762862632022526,15.073623587846896,2
7289,68,M,higher,27.0,7610.584132896954,12234.67352972484,0,large,0,1,-0.0219375104019246,93.0131469250001,2
7290,57,F,secondary,3.0,7069.147101752046,9311.69461346513,0,small,1,1,0.0481357189063977,92.8788600698188,0
7291,30,M,secondary,11.0,10556.46387216984,3721.5811292275034,1,large,0,1,0.8383050943822256,72.13594737400325,3
7292,34,F,secondary,0.0,6806.306520218353,14869.50391996044,1,large,0,1,-1.6021769912745445,36.0769576411101,1
7293,22,M,secondary,29.0,7062.029943447603,47193.78709214299,0,medium,0,0,0.637478839427493,55.7498816373744,4
7294,67,M,secondary,23.0,5763.612184101203,6313.479215165187,1,small,0,0,0.5545947881382346,70.13484966017155,1
7295,53,M,vocational,12.0,8058.821159395911,10552.359551846035,2,medium,0,1,0.0955616417063052,51.20526183788701,2
7296,61,M,higher,25.0,4481.207597287541,4791.525153831791,3,small,1,1,0.2525141655710561,60.20744848590157,0
7297,37,F,primary,15.0,5543.433445934191,6863.379764410444,0,small,0,0,1.1627443205246393,38.904540499661735,4
7298,41,M,secondary,20.0,8418.55396798737,8835.34738992065,2,large,1,0,-0.5067589700489818,16.85171042775555,2
7299,53,F,secondary,8.0,4299.752107700764,9983.757250971736,1,large,1,1,-1.666665585780868,45.560126714476766,4
7300,54,M,higher,27.0,10034.920553503523,8410.653575016991,2,small,0,1,-1.2023831583227431,11.339905655902683,4
7301,53,M,higher,23.0,5803.490067722797,30371.38998390341,2,medium,1,1,-0.341934010995597,19.525469782420725,1
7302,33,M,secondary,40.0,10601.63921503218,14376.284231628264,0,medium,1,1,-1.4644660010927089,88.05749048213352,0
7303,23,F,higher,8.0,9920.072152586314,9681.466207349533,0,large,0,1,-0.5626991049488269,92.75846019584502,4
7304,31,M,secondary,26.0,8454.274402105118,37187.13818304441,1,small,0,1,1.25006008413692,89.51833072470765,0
7305,30,F,vocational,9.0,7476.291049610637,8844.727790057615,2,large,0,1,-0.3312612889009526,85.78285625050525,0
7306,54,M,secondary,7.0,7221.773312080063,6958.848618270767,2,large,0,1,-0.330897980235958,51.06983207696928,4
7307,46,F,vocational,12.0,9133.8185034197,19364.78404942113,0,,0,0,0.5965104705211249,87.430515063647,0
7308,65,F,secondary,11.0,9565.127693483037,10577.828368169456,0,,1,1,0.158236290687969,79.3900000280284,3
7309,28,M,higher,33.0,6073.4785658565725,22930.39912658996,1,large,1,1,0.6439952677938066,14.074238961279985,3
7310,43,M,higher,5.0,4049.271185908626,8425.01678234019,1,large,0,0,-0.3620671238403236,25.48412760642825,4
7311,67,M,vocational,13.0,6064.068753193555,2875.0406840770297,2,medium,0,1,-0.1250341835400403,57.2532183628965,3
7312,66,F,secondary,18.0,5534.518532206601,10296.149526721409,1,small,1,1,-1.2402607529895584,2.1802092586773347,0
7313,34,F,higher,10.0,7187.758073771936,9178.960463672089,0,small,0,1,-0.195164155427753,45.22008567199869,1
7314,57,F,secondary,23.0,7384.641178280501,9720.044462899554,0,small,1,1,-1.0465480031286467,86.41599911090465,4
7315,39,F,vocational,3.0,5610.381840949702,8299.288259587349,0,medium,0,0,-0.1963914463456572,22.7916999864727,4
7316,35,M,secondary,17.0,5670.357958299472,17220.34135400574,0,medium,1,1,-0.3522949995964026,80.08838706662054,3
7317,26,F,primary,5.0,5912.484930644764,9365.376309976726,1,medium,1,0,-0.9589311718748864,20.0608019049745,2
7318,42,F,secondary,17.0,7877.567362328329,7300.967463736041,0,medium,0,0,0.5718686056196675,66.734745157452,3
7319,60,M,higher,7.0,9874.44854430004,27979.104531942576,2,small,0,1,-0.0906995391284646,63.42991583838007,4
7320,69,F,higher,14.0,4890.215605252644,29094.07397525189,0,medium,1,1,-1.3623662831303505,70.06928446016583,4
7321,46,F,secondary,0.0,6382.671207976488,36273.980186721325,2,small,1,1,-0.5154266254892828,42.31519949491803,0
7322,34,M,secondary,3.0,6909.637919232811,13839.15141439206,2,small,0,0,0.9001695938112703,38.56444617532563,4
7323,61,M,vocational,37.0,7257.511798390932,16810.202910261345,1,medium,0,1,-0.8297269804586721,45.093776231636426,3
7324,40,M,,32.0,5313.323460174586,17006.051653800998,2,small,1,1,-1.3911919024072212,99.53945762507084,3
7325,40,F,vocational,10.0,6930.526719395427,677.3996842918348,2,small,1,1,0.3872092177908667,41.05336943493799,0
7326,64,M,secondary,15.0,10511.525238205304,17887.249991175177,0,medium,0,0,2.115414615831467,15.022785744282652,2
7327,41,M,primary,23.0,6256.831593828505,32746.32613779071,3,medium,0,0,-0.4724855729173611,40.00309084079401,1
7328,48,F,secondary,3.0,7513.816325096074,5687.520054243776,0,medium,1,0,-0.847305933512967,34.998869219305206,2
7329,50,M,higher,14.0,8419.680978080036,12703.421460045847,1,medium,0,1,0.5597235042158157,56.78462361361119,3
7330,32,F,primary,38.0,13000.983928397196,21358.571969718407,0,medium,0,1,-0.8213692951897015,97.54530313499696,0
7331,68,M,higher,1.0,6052.397713969987,1459.207176749626,0,medium,0,1,-1.161906360887886,6.347630179193498,1
7332,40,M,higher,25.0,8981.748776524515,13544.4050640208,0,large,0,1,0.3328526781539673,49.740433007782855,0
7333,51,F,higher,20.0,5675.862984374403,19091.10746178529,2,medium,0,0,-1.250454462180373,60.32203010005732,3
7334,22,M,primary,24.0,6474.924102769845,6330.549073495667,1,small,0,1,-1.1306924473679332,79.20066730608455,3
7335,25,F,higher,8.0,5880.152538173483,3033.899258313824,1,,0,1,-0.5597132692696187,50.93408343660801,1
7336,48,F,secondary,0.0,9741.62011690796,25037.359387726254,0,small,0,0,0.5596373618216633,65.61512876796758,2
7337,62,F,primary,11.0,7626.127107491494,13302.973954656009,1,small,0,1,-1.5259013951502045,72.55789692190545,2
7338,42,F,secondary,17.0,9584.761189986457,8219.285490690787,0,large,0,0,-1.66158185874698,40.49451699366603,0
7339,22,F,vocational,20.0,9763.17036897581,5688.065948939475,1,large,1,1,3.2596054660500906,4.571242605218306,1
7340,42,F,higher,22.0,9157.02245483963,,0,small,0,1,-0.5069324508343038,4.77291590776463,2
7341,34,M,secondary,10.0,7109.920529966657,2722.9441628432246,0,large,1,0,1.6358627410216813,44.01113867948746,3
7342,64,F,secondary,20.0,8681.70124928993,19489.599148807403,0,small,0,1,-0.9555463031789344,82.36163356480472,1
7343,43,M,higher,31.0,9573.095949676248,3993.836869995213,0,medium,0,0,-1.875406883657928,97.82191790035196,3
7344,67,F,higher,11.0,6462.127676345457,31397.80909346784,1,medium,0,0,-0.6251607747224862,75.79679330986004,0
7345,42,F,secondary,24.0,5418.462600192647,27048.34859793319,1,medium,1,1,-1.3331450090763417,60.99269241061255,3
7346,52,F,vocational,8.0,8246.994453407688,11792.51685885317,0,large,0,1,0.5440908428798163,34.05355851739424,1
7347,21,M,higher,23.0,5729.336747153362,6367.835408379385,0,small,1,0,0.5826560391903669,89.41863362795868,0
7348,51,F,higher,32.0,10463.37914365046,12149.640357379683,0,small,1,1,0.2960118925942082,88.86818821348876,1
7349,67,M,secondary,34.0,9519.756727221951,43701.51179570203,0,medium,1,1,1.1917929852321054,3.562235807510472,3
7350,64,F,primary,32.0,8275.371524701617,30060.57392366033,2,small,1,1,0.4084927028423709,22.301923846399006,4
7351,59,M,vocational,15.0,4463.191903723174,16389.639378595697,0,large,1,1,-0.5468409585927209,68.22195265210507,0
7352,54,M,higher,8.0,10181.840546621735,13975.85289362194,0,small,0,1,-0.9366758434764724,91.9574945824321,4
7353,52,F,secondary,19.0,8011.848904329107,19331.96908229912,3,medium,0,0,0.318074694131949,59.1917603121008,1
7354,68,F,secondary,17.0,12428.321547907446,9993.560273905012,1,large,0,0,0.1502099483780988,39.52815333643881,4
7355,55,F,secondary,21.0,4974.044759006374,5311.355714336355,1,medium,0,0,0.3422845960038598,36.92529071179318,0
7356,21,F,secondary,10.0,6134.528180597788,10336.322126793715,0,medium,0,0,0.3783705394648546,32.16015534974487,4
7357,51,F,secondary,12.0,2248.8895430753028,14944.79796151485,1,large,0,0,0.8221452078053645,2.9748985540041795,3
7358,52,M,primary,18.0,7545.739711906121,12986.026984737542,3,large,1,1,-0.1393317565817863,93.99732188100984,4
7359,23,M,secondary,7.0,3770.9088393507054,8690.243832762846,1,medium,0,0,-0.1570224530888214,55.893940576252334,4
7360,26,M,,22.0,4998.170420274732,36533.79891218658,1,medium,1,0,-0.0220493255026695,33.28900370192975,1
7361,51,M,vocational,34.0,9604.976765136826,10683.067093035132,0,large,0,1,-1.0226227562149302,81.50412172141912,4
7362,59,M,vocational,19.0,4720.265999153209,20216.98566928995,1,small,0,0,0.6192896211547869,65.05181897970293,3
7363,41,M,vocational,24.0,8999.892827073443,9290.399267578614,0,medium,0,1,-0.332364247095561,90.4881316055893,2
7364,45,F,higher,21.0,5618.630853644893,,1,large,0,1,0.7176117812530529,34.35765240639608,4
7365,65,F,vocational,5.0,6591.42774972366,30828.69431788952,1,medium,0,0,0.9585095261627968,82.73372082623993,2
7366,56,M,secondary,9.0,11894.232920094702,11701.230589002083,0,large,0,1,-0.7384563326408516,25.016375932723577,4
7367,23,M,vocational,6.0,7273.854345748557,28469.531311715597,1,small,1,1,0.0281501299268699,71.05558102942372,2
7368,48,M,vocational,20.0,7832.64664792381,20417.875475682853,1,large,1,1,0.9938758644749576,10.131861103470696,4
7369,23,F,vocational,39.0,6715.939477561135,69090.12136415025,2,large,1,0,1.3916693578730803,30.439717458198256,1
7370,66,F,secondary,4.0,2413.755040889333,35172.60812425762,2,medium,1,1,-0.713048947840349,53.448850606759855,1
7371,25,M,vocational,1.0,7721.774321772214,9217.082724507793,1,medium,0,1,-0.5732428689665082,92.6214924911783,3
7372,34,M,vocational,33.0,10882.431234624377,22224.04552113664,0,medium,1,0,-0.8815997092911941,18.491692589445808,1
7373,39,F,vocational,2.0,6952.399113460646,15235.623268614308,0,small,0,1,0.273100345583559,9.169988587784973,2
7374,53,F,secondary,16.0,5169.678503375793,10295.296425159138,2,small,0,1,-0.2484455255423704,18.04651357592667,4
7375,37,M,higher,24.0,7506.911720587781,22887.129446698826,0,small,0,0,-0.0401849023960557,91.24186253035585,1
7376,22,M,higher,29.0,11246.576513952356,5837.511817437949,0,medium,0,0,-1.1568530609923589,69.35461866944294,3
7377,57,M,secondary,29.0,7384.114857531778,10997.762351575164,2,medium,0,1,-0.2847416723515206,36.56805570121521,3
7378,39,M,primary,22.0,3115.0733823975515,17371.061807978014,1,small,0,0,-0.5179412893702642,2.278848865733163,0
7379,31,M,primary,11.0,6160.579793139271,7490.729572347697,1,large,1,0,1.225930853928272,30.752529456863694,4
7380,23,M,secondary,30.0,6861.735898150928,17463.440922738355,1,medium,0,1,-0.6569027080493729,30.61543337745192,3
7381,62,F,secondary,20.0,9159.216646537328,26421.18977345639,1,large,0,0,0.7315636543431366,70.3790378881729,2
7382,48,M,higher,10.0,8698.339980257233,3239.212166474981,1,small,0,1,-0.731608442497586,85.15679568793321,3
7383,60,M,secondary,17.0,12409.665142092352,24912.046076046063,1,medium,1,0,0.121096181301235,32.054443511556386,0
7384,48,M,vocational,7.0,8537.689528132232,21653.21718581932,1,medium,0,1,-1.1671023309349395,40.17756376405046,3
7385,63,M,vocational,23.0,11531.865506868104,3561.4553713993764,0,large,0,0,-0.0113058698274335,92.40672845387856,4
7386,35,M,secondary,29.0,6569.187818195131,,1,small,0,0,-0.181757837741441,69.9433983101132,4
7387,48,F,secondary,28.0,2353.890170849608,9737.206641526976,1,small,0,1,1.5339957717296184,16.385994311325604,1
7388,36,F,secondary,4.0,8675.878050320265,12623.923334992423,0,small,0,0,-0.8003004693820354,88.55206407886155,1
7389,54,M,secondary,14.0,9978.92807357167,8370.834264622194,1,large,0,0,-1.6351055164263304,78.74006192300477,1
7390,48,F,vocational,38.0,7142.915607968803,18086.354008723883,1,,1,1,-0.4067999672966882,22.823586142354955,0
7391,42,M,primary,22.0,1500.0,16955.9981627611,0,medium,1,1,0.2254214020072293,37.22673362742911,2
7392,30,F,secondary,37.0,6809.818809028879,28673.91061299394,1,small,0,0,0.2440119183211634,18.525651791601938,2
7393,67,F,secondary,38.0,5249.145094892723,28654.739954209505,0,small,0,0,0.9564092515225764,13.803114011691475,3
7394,35,F,secondary,4.0,7805.728596310019,4377.569657406234,0,small,1,0,0.7648026528010963,19.86668148025512,0
7395,58,M,,11.0,8610.873093071052,30514.447525822827,0,small,1,0,2.5829353798543573,41.41727517060977,3
7396,28,F,vocational,27.0,9246.19554634388,4850.681686674999,0,medium,0,1,0.6024953021585195,73.46443124740846,3
7397,69,F,secondary,25.0,4684.408334059473,11447.134965940011,3,large,0,1,-0.2530373746950513,40.49930811060991,2
7398,59,F,vocational,13.0,9383.858282417666,4072.4091465495776,0,large,1,0,0.3569799986353529,16.05175697722039,0
7399,22,F,higher,26.0,9862.908362685195,15778.562755709316,0,small,1,0,-1.1242216526578497,50.98299237414178,2
7400,48,M,secondary,11.0,11341.722463903618,33531.44866535407,2,small,1,0,-1.175912842037723,0.1002786807134836,1
7401,52,F,higher,10.0,8404.785032646232,16057.449555052235,0,large,1,1,0.308540133981782,98.90521618760214,2
7402,31,F,secondary,28.0,6644.42192736997,16644.455841471714,2,medium,0,0,1.761959825032989,53.7796574143103,4
7403,43,M,primary,13.0,7764.173252607065,3738.6463655247344,1,large,1,1,0.8844889625968801,66.20176121954555,2
7404,25,F,vocational,27.0,8828.769133676247,10443.256141272068,0,small,1,1,-1.6809614064602652,70.15898934133098,2
7405,44,M,vocational,28.0,4290.908806181699,4187.242570439523,1,small,0,1,0.2047913378192541,21.3626167396751,2
7406,21,M,higher,14.0,10330.91933352093,14195.115790844928,0,small,0,1,-0.4029842662243803,57.56211793473776,4
7407,63,M,higher,10.0,5044.642091794247,2582.378665206429,1,medium,1,0,0.4862393148155667,61.14293184899539,0
7408,55,M,primary,21.0,5480.386250546995,12647.408984112666,0,medium,1,1,-0.56876603756793,36.18303206267627,1
7409,45,M,secondary,35.0,8629.71172419363,15104.96817418298,0,medium,0,0,0.8504228075814056,29.099927825422625,2
7410,28,F,vocational,25.0,8549.035333934611,17689.775964817716,2,large,1,1,-0.4570262428220054,17.51800003587788,3
7411,30,M,higher,8.0,8167.562207938755,17271.320869834355,0,large,0,0,-0.4990669721701617,4.120126998209228,1
7412,47,F,vocational,20.0,7464.98497296795,16477.49711195338,0,medium,1,1,-0.1813899060374787,57.13338839642389,1
7413,68,M,higher,12.0,8409.73652120398,18135.887726885598,1,small,1,0,0.3449680226414949,37.49217262502358,4
7414,33,F,vocational,26.0,5815.232159511708,8111.0482766657315,1,large,0,0,1.0449819343705526,54.32366822269287,2
7415,21,F,vocational,30.0,8450.72080682368,13908.850603809664,2,medium,1,0,-0.5088666168313435,10.103516748128072,1
7416,67,F,secondary,6.0,10660.265983766822,22105.835325906024,0,small,0,0,-0.9192013151147456,55.994982134649696,3
7417,24,F,higher,,8092.256661575153,6063.0047425249,0,medium,0,1,1.5322144994893825,41.10208981233644,3
7418,66,F,primary,23.0,11263.341445503553,12251.593472289664,0,large,0,0,-0.3839817389236956,57.108549480230295,0
7419,44,M,secondary,33.0,7485.344665739088,14505.302371469488,1,large,1,1,-1.2331594266568058,73.27777530933443,4
7420,49,M,primary,25.0,5501.158078998751,64305.01258808862,1,small,0,1,-1.5370946813582984,1.775452031321434,1
7421,63,F,secondary,10.0,1500.0,20865.658711196316,1,small,1,1,0.0158167604507496,73.2076662848108,0
7422,24,M,vocational,14.0,5310.092793807015,18462.767064914737,0,small,0,1,-0.4682201614322091,35.93952882916417,0
7423,65,M,higher,24.0,5452.370211949772,915.4842963242808,4,large,0,1,-0.5555351922642175,39.531276668350536,0
7424,31,M,secondary,21.0,5408.989373800882,10538.89457719944,1,medium,0,1,0.13252981426016,24.09742215625445,1
7425,52,F,secondary,8.0,8122.399427843753,2573.816313628875,1,medium,0,0,-1.3997612397681176,30.71735927780104,2
7426,63,M,higher,27.0,6894.21438864025,42561.732109341865,1,small,1,0,-0.7327305225400502,10.431230151335836,0
7427,23,M,higher,34.0,10171.18721060262,8447.306926322331,0,medium,1,1,-1.3039553365369014,89.19356106245796,0
7428,63,F,secondary,6.0,7252.301985290641,12449.784083838846,1,large,1,0,-1.701758815221613,40.66582873315517,3
7429,25,F,higher,23.0,8294.881235211724,18699.437258342063,5,small,0,0,1.231703682948374,45.266375092298894,0
7430,57,M,secondary,22.0,10106.502206759777,18611.329251799973,0,small,0,1,0.796627242129548,63.95692513036897,2
7431,50,M,vocational,24.0,12535.513745314256,22563.360449983047,1,small,0,1,0.3520056203659761,10.91030374366163,3
7432,44,F,higher,39.0,10692.598716266744,10512.830512085837,2,small,1,0,-2.731659769704226,19.60098203386501,2
7433,25,M,secondary,26.0,12685.230428338124,27301.93380465955,0,medium,1,0,-0.4020503505462006,86.00896300870016,0
7434,30,M,secondary,12.0,2839.314549784396,5923.1378370805805,3,medium,1,0,-0.0465361359050541,5.442988306989127,3
7435,57,F,secondary,30.0,11709.147124207151,2269.7363430915048,0,medium,1,1,-0.4910549846878541,46.11317700837356,3
7436,33,F,secondary,18.0,13090.472779692063,18281.82666441122,1,small,0,1,-0.7926158813201123,45.89839270345881,3
7437,26,F,vocational,27.0,3568.893202823391,6476.816078195101,0,medium,0,1,-0.884160161834344,35.7954907607821,0
7438,27,F,vocational,3.0,2869.295761271278,20254.42303425363,0,small,1,1,0.1125466193353154,12.83157208711252,0
7439,56,M,secondary,12.0,9313.320086588194,15384.891112667834,2,medium,0,1,-2.126578382100565,56.194166808084034,3
7440,59,M,secondary,28.0,10374.515398723388,8743.134099674937,2,small,0,1,0.5152585207040095,5.912283869184831,3
7441,51,M,secondary,26.0,7973.1805601279075,10940.645320342155,1,large,1,1,-0.5950366731191391,52.5721003650794,1
7442,21,M,secondary,17.0,7085.701774275065,9849.186803181055,1,large,0,1,-2.2586723202234507,83.26056677444572,4
7443,45,F,secondary,1.0,10138.92119678396,32009.990605815507,2,large,1,0,-0.2443054933198921,85.87192680890587,0
7444,50,M,higher,16.0,6338.7193303702325,18611.71749504429,2,large,1,0,-0.3927506103139072,72.08285556442942,3
7445,68,F,secondary,30.0,8706.070474441298,34994.65511107035,0,large,1,1,-0.1229601752370317,54.234372867496425,2
7446,37,M,vocational,,7308.320579645948,4392.051027867003,2,medium,1,0,-0.6273302896285045,64.04295222723678,2
7447,44,F,vocational,4.0,10855.740648248397,3063.092840286982,2,small,0,1,0.5174763945448767,61.93191597421672,4
7448,31,M,vocational,30.0,3267.684254320101,11356.10022207475,1,large,0,1,1.4353893793151986,37.11443836983206,3
7449,25,M,primary,20.0,5226.22117479673,12977.392935427402,1,medium,0,0,0.8235883626805856,64.72190093892031,4
7450,45,F,higher,23.0,,19893.54029183816,0,medium,1,1,-1.0101391701244098,3.2544593927047227,1
7451,63,F,higher,36.0,9536.717186016913,3802.6527549654406,1,large,0,1,1.1591566767753367,16.71374836648114,4
7452,35,M,vocational,27.0,6931.837259838788,10422.55642411538,2,medium,0,0,-0.1031059858697882,60.52561430854993,2
7453,22,M,vocational,12.0,10401.952255299637,16130.669693492317,0,small,0,1,1.4492137661026594,34.90002906343842,3
7454,28,M,secondary,28.0,8394.179311687658,6444.684821337187,0,medium,1,1,0.2339443321874023,31.363636187461307,2
7455,50,F,higher,39.0,8522.4212727597,9400.227296850511,0,medium,0,1,-1.4830407110368922,46.03299456171669,1
7456,53,M,secondary,31.0,5910.161709787025,34484.8281427714,1,medium,1,1,1.9313001417671931,32.35560016397893,2
7457,24,F,higher,31.0,7981.322976695041,15543.884636681803,2,small,0,1,-0.5243248704682614,22.079514619373818,4
7458,58,M,secondary,37.0,8530.80322581465,2804.3203062870234,2,large,1,1,-0.5416135899603186,46.909517555392966,4
